player,kill_per_round,death_per_round,KD_ratio,acs,entry_success_rate,entry_diff,first_kills,clutch_per_round,clutch_weight,multikill_score,util_score,assists,defuses,plants,econ_rating,eco_rounds_pct,full_buy_pct,hs_pct,kast_pct,win_rate,n_maps_played,cluster_raw,cluster,archetype,is_outlier,pca1,pca2,tsne1,tsne2
UNFAKE,0.5879686512793016,0.6808296121732366,0.9933253822323923,167.60714285714286,0.37772108843537416,-0.21428571428571427,1.3214285714285714,0.023796223034668412,0.42857142857142855,3.5714285714285716,3.4642857142857144,5.178571428571429,0.5714285714285714,2.892857142857143,47.607142857142854,0.14981216490852953,0.0,37.142857142857146,70.85714285714286,0.42857142857142855,28,1,1,🧠 Strategic IGL/Support,False,1.5942263094288318,-1.6567904122845816,-0.47993204,-1.8177406
UdoTan,0.7620823841007156,0.7412881116716556,1.0890911209778735,217.7608695652174,0.5061315496098104,0.0,2.717391304347826,0.018394483588245403,0.41304347826086957,5.739130434782608,0.8913043478260869,3.1739130434782608,0.391304347826087,0.5,57.97826086956522,0.13827422936342448,0.0,28.652173913043477,69.15217391304348,0.391304347826087,46,1,1,🧠 Strategic IGL/Support,False,1.500418678883894,1.8913584947159736,18.344294,-2.775558
Urango,0.4677222330473105,0.8672288905859129,0.5523509170567994,139.9090909090909,0.13636363636363635,-2.0,0.45454545454545453,0.01048951048951049,0.2727272727272727,2.1818181818181817,2.8181818181818183,4.545454545454546,0.09090909090909091,2.727272727272727,36.90909090909091,0.17813466398816807,0.0,30.818181818181817,61.45454545454545,0.09090909090909091,11,1,1,🧠 Strategic IGL/Support,True,0.702873900774964,-6.187066030232481,-1.0151397,-14.006109
Veqaj,0.7326720869631996,0.7111710560533931,1.0976343471462857,211.7058823529412,0.4326680672268908,-0.29411764705882354,1.9411764705882353,0.01978347623311121,0.4411764705882353,5.382352941176471,2.5588235294117645,8.205882352941176,0.4411764705882353,2.1176470588235294,52.5,0.14043305811859394,0.0,31.764705882352942,71.11764705882354,0.4117647058823529,34,1,1,🧠 Strategic IGL/Support,False,1.6161135439675398,0.35503842394431595,3.5345035,3.4826772
Verno,0.6644115592366843,0.6195313127986103,1.1837512441879563,191.9493670886076,0.4887884267631103,0.17721518987341772,1.4303797468354431,0.030631673933070612,0.6455696202531646,4.329113924050633,3.1012658227848102,6.291139240506329,0.7215189873417721,2.3797468354430378,54.75949367088607,0.14322980254313755,0.0,28.27848101265823,75.87341772151899,0.4936708860759494,79,1,1,🧠 Strategic IGL/Support,False,2.1272665589828788,0.3210053569864802,2.056773,10.218518
Victor,0.7504077696081793,0.6914247491469148,1.1752126185994936,215.23958333333334,0.540250576969327,0.15625,2.84375,0.0230682051315296,0.4895833333333333,5.427083333333333,1.5,5.520833333333333,0.5104166666666666,0.9895833333333334,53.895833333333336,0.13447603855165227,0.0,23.28125,73.1875,0.5520833333333334,96,1,1,🧠 Strategic IGL/Support,False,1.4785858781493475,2.0504332478320046,17.708324,1.8288807
Virtyy,0.7006313367948513,0.7427690960047266,0.9743887910335278,199.05,0.4260443722943723,-0.95,3.3,0.010090579710144928,0.2,5.4,0.95,3.65,0.5,0.45,48.55,0.14355830298386496,0.0,24.45,67.15,0.25,20,1,1,🧠 Strategic IGL/Support,False,1.024985313004981,0.29931731387057414,12.22332,-8.419859
Viva,0.645730493608217,0.6264620650490077,1.1754047394644638,184.99180327868854,0.4627049180327869,-0.03278688524590164,1.139344262295082,0.004398493128001325,0.09836065573770492,0.6065573770491803,0.5163934426229508,6.024590163934426,0.09016393442622951,0.4262295081967213,7.795081967213115,0.024743619391366697,0.0,28.639344262295083,72.62295081967213,0.5163934426229508,122,0,0,⚔️ Entry Fragger,False,-4.809784082436522,0.0696828861400925,-33.621212,3.186483
WRONSKI,0.6180735522647287,0.7669599599746658,0.8294583372801616,188.11111111111111,0.5248917748917749,0.1111111111111111,3.0,0.0,0.0,3.7777777777777777,2.2222222222222223,11.0,0.6666666666666666,1.5555555555555556,43.22222222222222,0.1721155206449324,0.0,26.77777777777778,71.88888888888889,0.2222222222222222,9,1,1,🧠 Strategic IGL/Support,True,1.2963865786241218,-0.2015023133680015,2.639585,0.39872432
Wailers,0.5636553877844044,0.6770688901037151,0.8994176720804872,153.35714285714286,0.45833333333333337,0.17857142857142858,1.0,0.014315506904516192,0.2857142857142857,3.1785714285714284,1.7142857142857142,4.678571428571429,0.21428571428571427,1.5,43.964285714285715,0.15473732876064233,0.0,31.321428571428573,68.25,0.35714285714285715,28,1,1,🧠 Strategic IGL/Support,True,0.6999174805915734,-1.3944274908079297,3.9402459,-5.7691655
Wild0reoo,0.6261328513223116,0.7455754526130755,0.892564905949839,180.22222222222223,0.45467532467532473,-0.5777777777777777,1.7555555555555555,0.022715059718469776,0.4666666666666667,4.355555555555555,1.4666666666666666,4.911111111111111,0.37777777777777777,1.0888888888888888,47.68888888888889,0.14625415247470705,0.0,31.488888888888887,66.66666666666667,0.4,45,1,1,🧠 Strategic IGL/Support,False,1.1097297889559379,-0.9187142623024408,7.073102,-6.276301
Wo0t,0.7529665822197319,0.6922563739062892,1.164724284117911,214.25301204819277,0.546335358082346,0.536144578313253,2.746987951807229,0.021604553800395318,0.43373493975903615,4.265060240963855,2.0240963855421685,6.108433734939759,0.5,1.5240963855421688,46.71686746987952,0.1259196965965925,0.0,34.05421686746988,74.36144578313252,0.608433734939759,166,1,1,🧠 Strategic IGL/Support,True,0.8347703861665,2.059651917355336,16.740417,4.321349
Wolfen,0.7278686916657746,0.7806755618571694,0.9602031524142706,208.61764705882354,0.4817559891089303,-0.23529411764705882,3.764705882352941,0.009063852813852814,0.17647058823529413,5.235294117647059,0.6176470588235294,3.7058823529411766,0.29411764705882354,0.3235294117647059,50.3235294117647,0.1311077567949485,0.0,26.529411764705884,66.6470588235294,0.3235294117647059,34,1,1,🧠 Strategic IGL/Support,False,0.5668805176967735,1.4240337256107518,16.041182,-6.386551
WsLeo,0.5856266075735385,0.6724823900007303,0.8994591465179701,172.61111111111111,0.5046296296296297,0.16666666666666666,1.5,0.003472222222222222,0.05555555555555555,0.3333333333333333,0.8333333333333334,6.611111111111111,0.05555555555555555,0.7777777777777778,9.444444444444445,0.039126121463077985,0.0,24.555555555555557,72.94444444444444,0.5,18,0,0,⚔️ Entry Fragger,False,-4.487646104004968,-0.5709072323569568,-33.49624,3.8259103
XJian,0.6008333611158301,0.6818404389340016,0.8930474754004165,172.15384615384616,0.4278388278388278,-0.38461538461538464,1.3846153846153846,0.02435897435897436,0.5384615384615384,3.923076923076923,2.076923076923077,9.0,0.3076923076923077,1.7692307692307692,47.38461538461539,0.12204508959740537,0.0,23.923076923076923,75.6923076923077,0.46153846153846156,13,1,1,🧠 Strategic IGL/Support,False,0.5377143468004602,-1.2664488175122575,-4.814098,1.0886745
XXXTACO,0.7039175090325985,0.7701933616255867,0.9388830625285733,194.33333333333334,0.41512345679012347,0.1111111111111111,2.6666666666666665,0.004273504273504274,0.1111111111111111,4.777777777777778,4.444444444444445,9.0,0.3333333333333333,4.111111111111111,47.333333333333336,0.17541290763797157,0.0,26.666666666666668,72.66666666666667,0.3333333333333333,9,1,1,🧠 Strategic IGL/Support,True,2.0533473470384034,-0.47006988181011755,1.9450125,1.837656
Xdll,0.6584429230195997,0.758010557687588,0.9302482432992489,184.39473684210526,0.5125730994152047,0.23684210526315788,1.894736842105263,0.025456680131195366,0.5526315789473685,4.473684210526316,2.6842105263157894,4.368421052631579,0.23684210526315788,2.4473684210526314,49.55263157894737,0.15317421033214756,0.0,33.68421052631579,64.92105263157895,0.3684210526315789,38,1,1,🧠 Strategic IGL/Support,True,1.6281863056942565,-0.20488853549728464,6.1105943,-8.725288
Xeppaa,0.6910812588307457,0.7024831441182973,1.0593335027008595,199.39583333333334,0.41291060405643737,-0.125,1.4791666666666667,0.027377783922308198,0.5625,4.534722222222222,2.298611111111111,7.465277777777778,0.5902777777777778,1.7083333333333333,51.291666666666664,0.1374877052479186,0.0,25.166666666666668,74.73611111111111,0.5277777777777778,144,1,1,🧠 Strategic IGL/Support,False,1.5065715602339482,-0.10335005133115374,1.0307771,6.4908466
XiaoFei,0.7170467415032632,0.7199527022896589,1.0590645601675013,209.0,0.43333333333333335,-0.3333333333333333,1.6666666666666667,0.06536519036519037,1.6666666666666667,6.083333333333333,2.25,7.333333333333333,0.4166666666666667,1.8333333333333333,56.75,0.13490012403055882,0.0,37.916666666666664,69.25,0.4166666666666667,12,1,1,🧠 Strategic IGL/Support,True,2.7954959971326314,0.04090391373979724,7.5938916,3.6508954
Xiaonuo,0.6348829129907958,0.6824326153084553,0.9429670819376702,175.23076923076923,0.5051282051282051,-0.23076923076923078,1.1538461538461537,0.017851904007510414,0.38461538461538464,3.6153846153846154,1.0,5.3076923076923075,0.3076923076923077,0.6923076923076923,38.69230769230769,0.10690065635342462,0.0,28.26923076923077,72.61538461538461,0.5384615384615384,13,1,1,🧠 Strategic IGL/Support,True,-0.5570705502374955,-0.3554611787802361,-8.628822,4.248849
Xross,0.6951481878257628,0.5963885401908535,1.2955769550601384,196.8181818181818,0.5931818181818183,0.7272727272727273,1.4090909090909092,0.03221508883273589,0.6363636363636364,4.2272727272727275,3.5,5.7727272727272725,0.45454545454545453,3.0454545454545454,57.13636363636363,0.13705814952182077,0.0,29.727272727272727,77.45454545454545,0.8181818181818182,22,1,1,🧠 Strategic IGL/Support,True,2.004066871194976,1.454966460493892,3.0071964,11.061584
XuAN,0.6893363784907902,0.6749472137339785,1.1819782662535145,196.3125,0.49404761904761907,0.0,1.875,0.02893032212885154,0.5625,4.125,0.8125,4.4375,0.3125,0.5,45.0625,0.12187950937950938,0.0,20.125,71.75,0.5,16,1,1,🧠 Strategic IGL/Support,False,0.36881992603926533,0.9151554805679303,12.483464,7.041735
XuNa,0.6745754166377737,0.7066000392945473,0.9640102177234531,192.0,0.6458333333333334,0.625,1.375,0.02913329519450801,0.75,5.625,4.75,6.375,0.375,4.375,54.625,0.1288748468668377,0.0,29.875,68.875,0.25,8,1,1,🧠 Strategic IGL/Support,True,2.147447152551865,0.4149967672382298,1.0232527,3.5046382
YHchen,0.6674791937847249,0.6896119588493416,1.0411546230881097,194.3548387096774,0.6175883256528418,0.5483870967741935,1.8709677419354838,0.0,0.0,0.6774193548387096,0.41935483870967744,8.258064516129032,0.03225806451612903,0.3870967741935484,8.903225806451612,0.024380317319713494,0.0,23.20967741935484,77.54838709677419,0.45161290322580644,31,0,0,⚔️ Entry Fragger,True,-4.936654626599163,1.3264138463518451,-34.31642,6.331921
YOU,0.6608614179780996,0.6523355034245487,1.0775512528530475,186.83908045977012,0.6295019157088122,0.9195402298850575,1.9885057471264367,0.0008894362342638205,0.022988505747126436,0.47126436781609193,0.25287356321839083,8.0,0.08045977011494253,0.1724137931034483,4.0,0.00937377949680622,0.0,27.816091954022987,77.36206896551724,0.632183908045977,87,0,0,⚔️ Entry Fragger,True,-5.4789103989821655,1.6672042968582819,-34.598854,6.4132414
YiHao,0.5865716030677668,0.7020048869519092,0.874601349761677,172.42857142857142,0.4266439909297052,-0.4523809523809524,1.5476190476190477,0.007326007326007326,0.19047619047619047,2.0952380952380953,1.1904761904761905,8.904761904761905,0.14285714285714285,1.0476190476190477,18.761904761904763,0.0561311704168847,0.0,28.0,73.47619047619048,0.3333333333333333,21,0,0,⚔️ Entry Fragger,True,-3.174951460612692,-1.2953493767696063,-31.07475,1.6409339
Yoyo,0.6342294994182865,0.7250441582106342,0.9553106909144061,186.72222222222223,0.48287037037037034,0.1111111111111111,1.3888888888888888,0.0,0.0,0.0,0.0,5.888888888888889,0.0,0.0,0.0,0.0,0.0,26.77777777777778,71.55555555555556,0.5,18,0,0,⚔️ Entry Fragger,False,-6.124820787159084,-0.05388473877199666,-37.013477,1.5348339
Yueluo,0.6774725274725275,0.7460393772893773,0.9527787243660006,197.375,0.49166666666666664,0.125,1.375,0.015625,0.375,4.5,1.75,9.625,0.375,1.375,51.875,0.14734432234432235,0.0,35.75,72.25,0.25,8,1,1,🧠 Strategic IGL/Support,True,1.2673115035258984,0.045742915003587084,4.379272,1.5497166
Yuicaw,0.6984030672069439,0.7229994734420094,1.0170019873860903,199.648,0.4852285714285714,-0.016,2.08,0.002235271974402409,0.048,0.824,0.296,5.776,0.112,0.184,9.0,0.028903585662180358,0.0,31.116,69.528,0.44,125,0,0,⚔️ Entry Fragger,False,-4.699874267168072,0.5878236956735445,-37.12028,4.3496375
Z1yan,0.7115635124886244,0.6958547830685315,1.1583112738153372,199.08333333333334,0.44737103174603177,0.020833333333333332,1.8333333333333333,0.0,0.0,0.0,0.0,5.020833333333333,0.0,0.0,0.0,0.0,0.0,36.145833333333336,68.75,0.4583333333333333,48,0,0,⚔️ Entry Fragger,False,-6.061237336362721,0.7247304939619802,-37.496117,3.1168947
ZE1SH,0.47416771239787014,0.7190222382833488,0.6794714543960919,133.94736842105263,0.3666666666666667,-0.8947368421052632,0.9473684210526315,0.02343747357597773,0.47368421052631576,2.6315789473684212,1.894736842105263,6.421052631578948,0.5789473684210527,1.3157894736842106,37.0,0.14512817197389039,0.0,27.526315789473685,63.0,0.2631578947368421,19,1,1,🧠 Strategic IGL/Support,True,0.5014517101276453,-3.8365468675828334,-2.6373343,-11.119386
Zap,0.5189484126984127,0.7860119047619047,0.6895985958485958,153.83333333333334,0.19444444444444442,-0.6666666666666666,0.6666666666666666,0.020833333333333332,0.5,3.1666666666666665,1.0,4.333333333333333,0.3333333333333333,0.6666666666666666,45.5,0.1861441798941799,0.0,21.333333333333332,64.83333333333333,0.0,6,1,1,🧠 Strategic IGL/Support,True,1.5140019160954052,-3.778992524653015,0.014008014,-12.691573
Zcc,0.605601483278104,0.6820635746208088,0.9782796263565494,165.46153846153845,0.3945998445998446,-1.1153846153846154,2.076923076923077,0.01771255060728745,0.38461538461538464,3.3076923076923075,1.7692307692307692,7.769230769230769,0.38461538461538464,1.3846153846153846,36.07692307692308,0.10690065635342462,0.0,19.807692307692307,69.46153846153847,0.5384615384615384,13,1,1,🧠 Strategic IGL/Support,True,-0.5337968386215568,-1.6853863211873843,-9.2118,-0.9465395
Zellsis,0.6261736851513954,0.6564125609677557,1.0184981439059955,181.00884955752213,0.43861848574237955,-0.36283185840707965,1.4557522123893805,0.028373369274921668,0.588495575221239,3.97787610619469,2.247787610619469,7.119469026548672,0.5707964601769911,1.676991150442478,50.008849557522126,0.14842833881634232,0.0,21.097345132743364,72.28761061946902,0.584070796460177,226,1,1,🧠 Strategic IGL/Support,False,1.6040238379720688,-0.8755650189510525,-2.400613,5.812036
Zeno,0.6225470584166236,0.7146305948479861,0.8994183044337842,182.86666666666667,0.5022222222222222,0.2,1.5333333333333334,0.006349206349206349,0.13333333333333333,3.4,1.0666666666666667,9.333333333333334,0.2,0.8666666666666667,38.266666666666666,0.10235764235764236,0.0,21.566666666666666,76.86666666666666,0.5333333333333333,15,1,1,🧠 Strategic IGL/Support,True,-1.061378818935382,-0.0672073873315327,-8.668391,3.2056322
