player,team,maps_played,avg_acs,avg_vlr,avg_kd,avg_impact,pred_impact,win_rate,avg_first_kills,avg_clutch,avg_hs,rank
f0rsakeN,Paper Rex,104,214.0974729241877,1.06,1.1471775996008526,2532167.6006351234,2.5307505e+06,0.6209386281588448,2.407942238267148,0.016881112740367354,29.8086642599278,287
GodDead,Gen.G,16,175.14634146341464,0.916829268292683,0.8635629282159525,2522617.5017413986,2.5244282e+06,0.43902439024390244,1.170731707317073,0.016817446457797883,20.341463414634145,288
kaajak,FNATIC,41,229.12389380530973,1.1136283185840707,1.2614061302951618,2493727.679020591,2.4930618e+06,0.5929203539823009,4.008849557522124,0.01662484613652424,34.36283185840708,289
Avez,Karmine Corp,19,211.33018867924528,1.0654716981132075,1.1981110716456391,2486139.886042114,2.4849972e+06,0.4528301886792453,1.9622641509433962,0.016574261266847943,32.735849056603776,290
Ace,Four Angry Men,6,174.4375,0.9343750000000001,0.9698828699143134,2483050.6127977893,2.4797108e+06,0.5,1.625,0.01655366692131398,33.8125,291
jzz,MIBR,21,198.375,0.9266666666666666,0.9358528857730676,2463335.888659093,2.4616978e+06,0.2916666666666667,2.7083333333333335,0.01642223517223517,30.291666666666668,292
Reita,DetonatioN FocusMe,9,181.8421052631579,0.8836842105263157,0.8813017177181264,2438081.05478015,2.4476858e+06,0.05263157894736842,1.3157894736842106,0.016253869969040248,30.05263157894737,293
koalanoob,Natus Vincere,16,214.0888888888889,1.0113333333333332,1.0933064559947945,2446183.72757014,2.4460175e+06,0.4888888888888889,3.6666666666666665,0.01630788696006087,22.488888888888887,294
icy,G2 Esports,45,193.84545454545454,0.9106363636363637,0.950782568863416,2433943.55816349,2.4343892e+06,0.5272727272727272,2.8636363636363638,0.016226286429911044,26.354545454545455,295
Link,Monarch Effect,6,202.8235294117647,1.0767647058823528,1.1128410557248656,2432408.402172293,2.4330612e+06,0.5294117647058824,2.0,0.016216051638046524,25.88235294117647,296
Klaus,KRÜ Esports,30,178.07894736842104,0.8814473684210525,0.8856514627924102,2427753.441239239,2.4273018e+06,0.40789473684210525,2.026315789473684,0.016185019197484572,24.223684210526315,297
Patiphan,TALON,11,210.36,1.0116,1.0475190867955575,2432134.3731350005,2.4264615e+06,0.48,1.96,0.01621422482036293,27.88,298
silentzz,2Game Esports,12,193.14285714285714,0.9003571428571429,1.0234029694473683,2431285.6178833363,2.4248842e+06,0.25,2.1785714285714284,0.01620856676003735,37.5,299
TenTen,ZETA DIVISION,10,192.41666666666666,0.8450000000000001,0.9657679799417416,2403527.7850248935,2.4064078e+06,0.375,2.9583333333333335,0.016023514669025504,17.708333333333332,300
Governor,TALON,31,183.10526315789474,0.8264473684210527,0.8814400471638332,2405132.671555244,2.4063715e+06,0.3684210526315789,2.8947368421052633,0.016034214106447033,24.19736842105263,301
gyen,DetonatioN FocusMe,15,184.1764705882353,0.9591176470588235,0.9600692380627729,2383672.69419676,2.3834568e+06,0.35294117647058826,1.6470588235294117,0.015891147428871214,35.088235294117645,302
Lmemore,Rex Regum Qeon,26,205.87301587301587,0.974920634920635,1.04210594078278,2368930.6156842737,2.3696448e+06,0.47619047619047616,2.3015873015873014,0.015792866463020108,34.142857142857146,303
xnfri,DetonatioN FocusMe,12,172.7826086956522,0.8521739130434783,0.8044563812146933,2357695.5113070114,2.3570505e+06,0.13043478260869565,1.0434782608695652,0.015717966712014714,26.52173913043478,304
kamo,Team Liquid,60,212.60256410256412,0.9638461538461539,1.0419353816715702,2347863.2108966084,2.3463308e+06,0.5256410256410257,3.5064102564102564,0.015652416999593344,30.19871794871795,305
Meteor,Gen.G,97,219.36742424242425,1.016969696969697,1.149938126115767,2343629.4683596627,2.342526e+06,0.571969696969697,2.8257575757575757,0.01562419178583259,30.068181818181817,306
Akame,DetonatioN FocusMe,22,196.8,0.9808,1.013906938177062,2338664.587804703,2.3377645e+06,0.4,1.94,0.015591093117408908,31.22,307
ambitioN,LOUD,29,189.80555555555554,0.8906944444444443,0.979138167752158,2302943.390649677,2.302252e+06,0.4722222222222222,2.5,0.01535295194189673,27.875,308
ShadoW,Movistar KOI(KOI),15,167.6,0.8628571428571429,0.9666544076838195,2283365.726413515,2.2819578e+06,0.37142857142857144,1.1428571428571428,0.015222434570260658,21.17142857142857,309
mwzera,FURIA,29,210.72058823529412,0.9692647058823529,1.0095941846203522,2269072.00220022,2.2687e+06,0.35294117647058826,2.338235294117647,0.015127142443185294,21.073529411764707,310
Kada,Gentle Mates,14,189.75,1.0105555555555557,1.1319637370140465,2268628.2394902236,2.2666695e+06,0.3888888888888889,1.6944444444444444,0.015124183951583332,33.80555555555556,311
MiniBoo,Team Heretics,69,220.5,1.0132022471910112,1.116821208308543,2265857.1601655176,2.265958e+06,0.5898876404494382,3.865168539325843,0.015105709759915643,31.876404494382022,312
liazzi,MIBR,7,170.73333333333332,0.8733333333333333,0.9148145155498096,2258893.835864747,2.2603732e+06,0.2,1.1333333333333333,0.015059288537549407,33.4,313
paTiTek,Team Liquid,52,178.4113475177305,0.9312765957446809,1.0008811738315724,2204603.3754379745,2.2046535e+06,0.5815602836879432,1.6666666666666667,0.014697351951191848,26.03191489361702,314
Derke,FNATIC,82,242.6078431372549,1.1041666666666667,1.2555599828590216,2196987.9609901686,2.197545e+06,0.6323529411764706,4.25,0.014646581296059096,25.754901960784313,315
coldfish,Wolves Esports,19,200.12765957446808,1.2106382978723405,1.0957929318264605,2173751.4863513247,2.1772455e+06,0.40425531914893614,1.8936170212765957,0.014491672282661018,19.617021276595743,316
OXY,Cloud9,39,247.40425531914894,1.0659574468085107,1.1814141183820388,2166557.7936698096,2.1628272e+06,0.46808510638297873,4.446808510638298,0.014443713591640204,28.77659574468085,317
KovaQ,Team Vitality,5,198.58333333333334,0.935,1.0725398053958426,2151268.770498248,2.1527368e+06,0.4166666666666667,2.5,0.014341787439613526,34.0,318
Wailers,Gentle Mates,12,153.35714285714286,0.8535714285714285,0.8994176720804872,2147326.5577515285,2.1479512e+06,0.35714285714285715,1.0,0.014315506904516192,31.321428571428573,319
OBONE,Nova Esports,23,171.92307692307693,0.9903846153846154,0.9236787928604433,2134238.8219150268,2.1348425e+06,0.34615384615384615,1.0769230769230769,0.014228255404725994,24.692307692307693,320
9st,Night Wings Gaming,5,166.08333333333334,0.7575,0.710639068891778,2130682.2898394526,2.1325605e+06,0.4166666666666667,1.8333333333333333,0.014204545454545456,25.666666666666668,321
yuran,ZETA DIVISION,15,182.15384615384616,0.925128205128205,0.9248939792313214,2131926.616028939,2.1319115e+06,0.41025641025641024,1.358974358974359,0.014212840299796822,26.205128205128204,322
CHICHOO,EDward Gaming,89,200.9029535864979,1.0528691983122362,1.2600133708907273,2130611.6571275317,2.1306405e+06,0.5949367088607594,1.3755274261603376,0.014204073305177685,27.953586497890296,323
LewN,BBL Esports,26,216.51470588235293,0.984264705882353,1.1080648562402797,2119687.07331964,2.1180378e+06,0.5294117647058824,3.8529411764705883,0.014131242602015922,32.970588235294116,324
TakaS,Gentle Mates,12,205.42857142857142,0.9028571428571429,0.9859492619278113,2104592.46770778,2.102264e+06,0.35714285714285715,3.2142857142857144,0.01403061224489796,23.392857142857142,325
penny,Cloud9,16,197.59459459459458,0.9732432432432432,1.050618969001322,2095618.9826969742,2.0986958e+06,0.4594594594594595,2.918918918918919,0.01397078897078897,20.675675675675677,326
Okeanos,LEVIATÁN,13,191.96969696969697,0.97,1.0231583022006607,2088702.9763134944,2.0887908e+06,0.48484848484848486,1.9696969696969697,0.013924682402943271,35.27272727272727,327
florescent,Apeks,7,241.88235294117646,1.083529411764706,1.1359489326412473,2074808.928405859,2.074659e+06,0.17647058823529413,3.7058823529411766,0.013832054560954815,34.88235294117647,328
Jinggg,Paper Rex,95,225.688,1.07244,1.1724457672366073,2072343.5169662521,2.0722616e+06,0.636,2.716,0.013815618663653393,22.532,329
Destrian,Team Vitality,18,169.83333333333334,0.9152380952380952,0.9525730183293207,2068504.8707871009,2.0711688e+06,0.4523809523809524,1.2619047619047619,0.013790028848054345,23.642857142857142,330
dgzin,FURIA,29,227.07746478873239,1.0616901408450703,1.225686426188133,2066875.4899842702,2.0675124e+06,0.4225352112676056,4.788732394366197,0.013779164973286222,27.52112676056338,331
PangH,Nova Esports,8,181.57894736842104,0.9202631578947368,0.8755615471559745,2025518.8805315346,2.026449e+06,0.3684210526315789,1.263157894736842,0.013503455608718766,24.5,332
Polvi,Global Esports,13,213.80645161290323,0.9164516129032259,0.9524169405938866,1994364.4915171615,1.9932228e+06,0.3548387096774194,4.129032258064516,0.013295758991571826,23.64516129032258,333
ComeBack,Gentle Mates,11,217.71428571428572,0.9832142857142857,1.0635849852761619,1986533.1641326866,1.9825521e+06,0.39285714285714285,3.5,0.013243549928332538,33.464285714285715,334
purp0,GIANTX,28,190.84722222222223,0.9600000000000001,0.9925816946569656,1982752.3465132574,1.9800831e+06,0.4444444444444444,2.736111111111111,0.01321834483339789,39.375,335
Click,Gentle Mates,9,197.34782608695653,0.8569565217391305,1.0018508132958261,1960322.9012160217,1.9574102e+06,0.391304347826087,3.1739130434782608,0.013068815242728286,37.56521739130435,336
spike,2Game Esports,10,205.04166666666666,0.895,0.9638061921953175,1955576.7502598206,1.9544e+06,0.375,3.0416666666666665,0.013037174178478527,27.083333333333332,337
ANGE1,Natus Vincere,59,168.7448275862069,0.7988620689655173,0.8228346985935838,1954432.4198346352,1.9532818e+06,0.496551724137931,2.220689655172414,0.013029545964525843,32.213793103448275,338
mta,KRÜ Esports,15,171.14285714285714,0.8561904761904762,0.8583889014036072,1910184.9065209734,1.9095272e+06,0.40476190476190477,1.7857142857142858,0.012734562424003417,33.23809523809524,339
B3ar,Bilibili Gaming,13,153.63333333333333,1.1626666666666665,0.937652140887435,1899160.130318398,1.8972716e+06,0.4666666666666667,0.2,0.012661064425770308,33.1,340
raafa,FURIA,7,136.0625,0.61875,0.5816545570657413,1895704.3037232524,1.8966011e+06,0.125,0.6875,0.012638026224982746,21.25,341
Crewen,BBL Esports,7,175.75,0.853,0.926587833391239,1878677.033555876,1.8791702e+06,0.6,1.6,0.012524509803921568,37.6,342
S1Mon,EDward Gaming,26,162.07042253521126,0.9201408450704225,0.9337071558596122,1849757.765481308,1.8519508e+06,0.647887323943662,1.0,0.012331714931348268,30.64788732394366,343
blowz,LEVIATÁN,5,175.45454545454547,0.9427272727272726,0.9874694378705073,1835121.9663769582,1.8347625e+06,0.45454545454545453,0.7272727272727273,0.012234142668925278,26.181818181818183,344
Fit1nho,Giants Gaming,31,203.04,1.0,1.064695230227065,1820839.96525172,1.8204136e+06,0.49333333333333335,3.0933333333333333,0.012138928704146096,29.56,345
MOLSI,Apeks,25,187.11290322580646,0.9625806451612903,0.9190308276202863,1819287.2568800303,1.8202886e+06,0.3225806451612903,1.403225806451613,0.012128577851616161,27.258064516129032,346
Sato,LEVIATÁN,13,232.78787878787878,1.0372727272727273,1.182570633232046,1810347.2729657104,1.8089314e+06,0.48484848484848486,3.5454545454545454,0.012068976989925607,33.39393939393939,347
Tacolilla,LEVIATÁN,18,191.40425531914894,0.8895744680851064,1.0070503003788203,1775693.2290065265,1.774447e+06,0.48936170212765956,3.74468085106383,0.011837950770161514,18.27659574468085,348
Strawberrycc,Four Angry Men,6,243.1875,1.054375,1.1757416377482166,1765422.8191960116,1.7637575e+06,0.5,4.875,0.01176948051948052,19.9375,349
Smoggy,EDward Gaming,89,199.27848101265823,1.0421940928270041,1.1727072350953531,1752404.9630786313,1.7521295e+06,0.5949367088607594,1.4388185654008439,0.011682695451742857,30.856540084388186,350
SiuFatBB,Wolves Esports,32,154.55844155844156,0.8781818181818183,0.8995001204264261,1751619.1248076267,1.7520718e+06,0.44155844155844154,0.5974025974025974,0.011677457682539557,28.357142857142858,351
mada,NRG,38,225.94,1.0672,1.2082479367467758,1719405.0472209945,1.7208224e+06,0.57,4.37,0.011462695440468358,27.6,352
ScreaM,Karmine Corp,14,225.1875,0.981875,1.004154539431843,1691900.2607202341,1.6925046e+06,0.28125,4.1875,0.011279330572808832,32.125,353
CyvOph,Team Vitality,6,209.53846153846155,1.1084615384615384,1.1742441532826149,1689977.379993667,1.6893255e+06,0.38461538461538464,1.6153846153846154,0.011266511266511266,32.53846153846154,354
xand,FURIA,6,145.46153846153845,0.6984615384615385,0.6628917337062133,1666667.095690638,1.6679774e+06,0.46153846153846156,1.8461538461538463,0.01111111111111111,31.23076923076923,355
Zoomer,Weibo Gaming,7,190.9375,1.0675000000000001,1.1482468154802714,1653889.1021991817,1.6538595e+06,0.5,1.875,0.011025923050379572,29.5625,356
cNed,FUT Esports,60,221.61267605633802,1.0528873239436618,1.145702449671052,1636128.0732823054,1.6359434e+06,0.4788732394366197,3.316901408450704,0.010907515830949453,27.190140845070424,357
QutionerX,BBL Esports,23,235.21428571428572,1.0244642857142856,1.0874998078710485,1605424.8541393378,1.6058799e+06,0.375,4.071428571428571,0.010702827601732471,27.267857142857142,358
Zyppan,Natus Vincere,49,197.34453781512605,0.983529411764706,1.0189388569982307,1585583.8468738964,1.5859774e+06,0.4789915966386555,2.1260504201680672,0.010570554787842593,31.49579831932773,359
v1nny,LOUD,7,142.23529411764707,0.7694117647058824,0.7244545588267133,1571063.6431006137,1.5719015e+06,0.4117647058823529,0.6470588235294118,0.010473754719279015,33.1764705882353,360
Urango,FURIA,5,139.9090909090909,0.5727272727272728,0.5523509170567994,1573426.9197549135,1.5715895e+06,0.09090909090909091,0.45454545454545453,0.01048951048951049,30.818181818181817,361
Enzo,Team Liquid,14,170.9375,0.913125,0.9444253032077142,1554192.7963654804,1.5606642e+06,0.40625,1.15625,0.01036128160788487,19.375,362
HYUNMIN,DRX,37,231.16666666666666,1.0672916666666667,1.1554553947621866,1554272.700822195,1.5519826e+06,0.5833333333333334,3.5,0.010361813121164144,32.479166666666664,363
Filu,Movistar KOI(KOI),17,204.04651162790697,0.8741860465116278,0.9457015293128405,1541204.6097337534,1.5412148e+06,0.32558139534883723,3.046511627906977,0.010274693287837878,28.41860465116279,364
Deryeon,BLEED,17,187.1627906976744,0.8718604651162791,0.8996194070407476,1534273.488273727,1.5328391e+06,0.2558139534883721,2.744186046511628,0.01022848609983565,26.953488372093023,365
Virtyy,LOUD,8,199.05,0.9115,0.9743887910335278,1513587.5716004274,1.5133191e+06,0.25,3.3,0.010090579710144928,24.45,366
d3ffo,Gank Gaming,5,166.30769230769232,0.8176923076923076,0.873114943060168,1486014.5152341365,1.4862974e+06,0.46153846153846156,2.6153846153846154,0.009906759906759906,20.846153846153847,367
bipo,Gentle Mates,9,190.24,0.9052,0.9895651656564969,1439258.4461465157,1.4394048e+06,0.64,2.56,0.009595052290704464,25.52,368
Famouz,BOOM Esports,14,218.3939393939394,0.9372727272727273,1.0289691875605187,1433732.0379035512,1.4333998e+06,0.3939393939393939,3.606060606060606,0.009558209138248664,18.818181818181817,369
alym,FURIA,6,190.73684210526315,0.8705263157894736,0.9760267123657216,1424077.1103824787,1.4238602e+06,0.5789473684210527,3.473684210526316,0.009493843303911953,28.263157894736842,370
Palla,FURIA,9,208.95,0.791,0.8154658981911135,1375000.5763816156,1.3782178e+06,0.2,3.55,0.009166666666666667,30.65,371
Wolfen,KOI,14,208.61764705882354,0.8967647058823529,0.9602031524142706,1359578.550897712,1.3567805e+06,0.3235294117647059,3.764705882352941,0.009063852813852814,26.529411764705884,372
MarT1n,JDG Esports,17,196.97727272727272,1.0311363636363635,1.0768810717910684,1338661.9351680565,1.3393049e+06,0.38636363636363635,1.2045454545454546,0.008924408924408924,29.772727272727273,373
Surf,TALON,11,170.8,0.9068,0.9514557925734397,1328063.7960973603,1.3269566e+06,0.56,1.4,0.008853754940711462,38.24,374
kellyS,Team Secret,16,189.1578947368421,0.8773684210526315,0.855950786806661,1276629.6239274025,1.2763939e+06,0.2631578947368421,1.5,0.008510860484544695,22.973684210526315,375
EJAY,Rex Regum Qeon,13,209.3,0.952,1.0613510563048663,1270567.5734913317,1.2699629e+06,0.4666666666666667,3.1,0.008470446149474283,20.666666666666668,376
lenne,TALON,8,165.54545454545453,0.9063636363636364,1.1419909190631117,1250000.5736884228,1.2517919e+06,0.2727272727272727,1.3636363636363635,0.008333333333333333,19.363636363636363,377
logaN,Gentle Mates,7,181.73333333333332,1.004,1.0429904354904356,1250000.597770766,1.2508892e+06,0.3333333333333333,1.2,0.008333333333333333,35.2,378
Haodong,EDward Gaming,55,171.45833333333334,0.9460416666666666,0.9514172921645607,1227176.9189780569,1.2279024e+06,0.5416666666666666,1.2777777777777777,0.008181175930136928,28.006944444444443,379
xeus,FUT Esports,20,221.9375,0.981875,1.0864594728548747,1212303.537424844,1.2126731e+06,0.4166666666666667,3.7291666666666665,0.008082019039499858,37.479166666666664,380
yyy,Douyu Gaming,5,177.4,0.882,0.8801062091503269,1201923.6371607608,1.2027688e+06,0.4,1.7,0.008012820512820512,25.1,381
happywei,Xi Lai Gaming,38,233.4795918367347,1.1277551020408163,1.3001292656063774,1176916.0456323992,1.1771148e+06,0.5510204081632653,2.7244897959183674,0.007846102141915433,33.36734693877551,382
Maple,Weibo Gaming,7,268.0,1.255625,1.2886198686140216,1171875.8015344308,1.1723352e+06,0.5,5.75,0.007812499999999999,21.1875,383
nobody,EDward Gaming,89,191.86286919831224,0.9368776371308016,1.0686363101926923,1152462.8165712447,1.1523454e+06,0.5949367088607594,1.8270042194092826,0.0076830814570019975,30.29957805907173,384
Dantedeu5,VISA KRÜ(KRÜ Esports),6,187.76470588235293,0.8758823529411766,0.8990957008349104,1141506.1236883465,1.141547e+06,0.4117647058823529,2.6470588235294117,0.007610037021801728,25.11764705882353,385
YiHao,JDG Esports,8,172.42857142857142,0.9269047619047619,0.874601349761677,1098901.6250790507,1.1003691e+06,0.3333333333333333,1.5476190476190477,0.007326007326007326,28.0,386
garnetS,TALON,13,224.82758620689654,0.9875862068965517,1.0343134219788965,1096327.5282742963,1.0957506e+06,0.5517241379310345,4.103448275862069,0.007308845577211395,25.20689655172414,387
Eggsterr,ENVY,5,180.84615384615384,0.8507692307692308,0.9695523729646761,1072875.0815456486,1.0770199e+06,0.38461538461538464,2.5384615384615383,0.007152496626180837,28.0,388
Sorrys,Royal Never Give Up,5,186.30769230769232,0.8284615384615385,0.7844674932910227,1003345.0015254699,1.00282125e+06,0.5384615384615384,1.7692307692307692,0.006688963210702341,20.73076923076923,389
NcSlasher,BOOM Esports,14,175.8181818181818,0.8978787878787878,0.9415014209659579,970203.3520547404,970226.1,0.3939393939393939,1.121212121212121,0.006468018696279566,28.696969696969695,390
Juicy,Wolves Esports,23,205.88888888888889,0.9068518518518518,0.970860904961427,957034.6998050594,958018.9,0.4444444444444444,3.574074074074074,0.0063802273947201485,27.296296296296298,391
Zeno,Dragon Ranger Gaming,6,182.86666666666667,0.9670000000000001,0.8994183044337842,952381.523756566,953309.0,0.5333333333333333,1.5333333333333334,0.006349206349206349,21.566666666666666,392
Shr1mp,All Gamers,19,191.04,1.0704,1.13342469132175,940281.9546941088,941640.5,0.54,1.36,0.006268542199488492,29.32,393
Suggest,DetonatioN FocusMe,10,192.34782608695653,0.8843478260869565,0.9405608235783898,917561.2905995495,917878.0,0.17391304347826086,2.3043478260869565,0.006117071334462639,31.695652173913043,394
balua,Wolves Esports,20,207.3469387755102,1.0740816326530613,1.0527357533265158,898403.4568841682,898760.0,0.42857142857142855,1.8775510204081634,0.0059893522626441875,23.612244897959183,395
f4ngeer,All Gamers,7,220.65,1.053,1.1969608740932272,882353.6242510456,882279.9,0.6,4.05,0.0058823529411764705,33.05,396
ZmjjKK,EDward Gaming,89,255.6983122362869,1.0630801687763713,1.2731966233876726,881368.5978369798,881776.06,0.5949367088607594,4.215189873417722,0.005875785669605987,22.91561181434599,397
alexiiik,Natus Vincere,9,210.47826086956522,1.0039130434782608,1.1599841858086575,842391.988247282,843708.4,0.5652173913043478,3.260869565217391,0.005615942028985506,28.47826086956522,398
Biank,Trace Esports,54,182.45138888888889,0.8119444444444445,0.9573005608953555,779335.9364712617,779866.3,0.4861111111111111,1.3472222222222223,0.005195569326004108,20.618055555555557,399
ICEKING,TYLOO,14,184.38235294117646,1.0223529411764705,0.8903386365877773,778547.2468757791,778821.6,0.5,1.5294117647058822,0.005190311418685122,21.176470588235293,400
iamgrq,All Gamers,7,187.7,0.9365,1.061228604127211,767264.0069315245,767440.5,0.6,1.3,0.005115089514066496,24.95,401
FengF,Trace Esports,55,216.86330935251797,0.9505755395683453,1.127925649525064,758736.7317986224,758732.8,0.5179856115107914,2.2517985611510793,0.0050582405832732425,27.014388489208635,402
batujnax,Apeks,11,179.9655172413793,0.8344827586206897,0.8449150339003013,732759.1562831707,733766.25,0.2413793103448276,2.0344827586206895,0.004885057471264368,28.275862068965516,403
monk,All Gamers,23,187.3090909090909,0.8851818181818182,0.8923121327807508,692740.3049520281,693198.8,0.34545454545454546,1.7636363636363637,0.004618265030164343,26.1,404
Art,DetonatioN FocusMe,9,154.3,0.712,0.6736316877716292,683230.2488247526,683661.4,0.3,1.15,0.004554865424430642,21.85,405
Flex1n,Dragon Ranger Gaming,56,194.86111111111111,1.0186111111111111,1.0832721308356628,679928.8110148207,679183.94,0.5208333333333334,1.3472222222222223,0.004532854808590103,27.34722222222222,406
Akeman,Dragon Ranger Gaming,16,191.13333333333333,0.8371111111111111,0.8869469804170527,666667.2059893728,668875.75,0.4666666666666667,2.977777777777778,0.0044444444444444444,28.155555555555555,407
Viva,Xi Lai Gaming,49,184.99180327868854,0.9817213114754098,1.1754047394644638,659774.577809903,659879.44,0.5163934426229508,1.139344262295082,0.004398493128001325,28.639344262295083,408
Scales,TYLOO,24,190.42105263157896,1.0335087719298246,1.048311961413387,633105.082840943,632417.8,0.49122807017543857,1.8771929824561404,0.004220696669209254,33.43859649122807,409
nizhaoTZH,Dragon Ranger Gaming,28,173.84722222222223,0.6894444444444444,0.9405663836149516,626566.9300837317,627032.2,0.4166666666666667,1.0416666666666667,0.004177109440267335,31.125,410
DK,Bilibili Gaming,10,157.5,0.8160714285714284,0.8468098888432811,626160.0435687011,626581.06,0.5,1.0357142857142858,0.004174397031539889,24.428571428571427,411
kawaii,Titan Esports Club,16,192.23076923076923,1.0810256410256411,1.0045312635244763,598291.2040223844,599559.3,0.358974358974359,1.9743589743589745,0.003988603988603989,23.974358974358974,412
Autumn,FunPlus Phoenix,48,207.66141732283464,1.0540157480314962,1.1258332263360042,549444.0643536274,549479.06,0.49606299212598426,2.3149606299212597,0.0036629561621002904,32.188976377952756,413
yosemite,Bilibili Gaming,48,208.29752066115702,1.0525619834710744,1.1095589282245968,528999.1306989132,528420.06,0.45454545454545453,1.9504132231404958,0.0035266565988808173,26.553719008264462,414
o0o0o,Nova Esports,32,160.58666666666667,0.8322666666666666,0.7716891437882151,525223.2768171765,524842.7,0.4,1.32,0.0035014854426619136,29.013333333333332,415
Rarga,Xi Lai Gaming,33,237.6046511627907,1.0809302325581394,1.2659082063507328,525760.1415580888,524414.25,0.5697674418604651,3.8372093023255816,0.0035050628685879604,34.56976744186046,416
WsLeo,Xi Lai Gaming,6,172.61111111111111,0.8855555555555555,0.8994591465179701,520833.86449145403,520247.38,0.5,1.5,0.003472222222222222,24.555555555555557,417
zjc,TYLOO,26,197.22727272727272,0.7878787878787878,1.0039432713282277,455115.63170407165,455143.28,0.36363636363636365,1.8333333333333333,0.003034100402521455,30.348484848484848,418
Nicc,Dragon Ranger Gaming,54,188.46428571428572,1.0110714285714284,1.0099030969623293,454971.19009038154,455063.25,0.4785714285714286,1.1,0.0030331374974232115,30.85,419
coconut,Xi Lai Gaming,33,167.87209302325581,0.9248837209302326,0.9640652266889758,450254.0668137453,450516.03,0.5697674418604651,1.0348837209302326,0.003001690272192108,30.093023255813954,420
AC,Titan Esports Club,13,191.90625,0.9075000000000001,1.0417343897824742,446429.16075789975,446487.16,0.40625,1.125,0.002976190476190476,27.625,421
Knight,Bilibili Gaming,62,193.2037037037037,1.0182098765432097,1.0726312528659,445782.8883902794,446355.94,0.5370370370370371,1.2962962962962963,0.002971881997646893,25.28395061728395,422
SWERL,Nova Esports,25,231.53968253968253,1.0709523809523809,1.109356103006309,401139.37653372524,400054.7,0.42857142857142855,3.3333333333333335,0.0026742581090407175,25.174603174603174,423
Spring,Wolves Esports,47,222.03603603603602,1.0627477477477476,1.1332520841017946,366865.9724974036,366304.47,0.43243243243243246,3.009009009009009,0.002445768750116576,28.117117117117118,424
Lysoar,FunPlus Phoenix,64,192.5207100591716,0.9588757396449703,1.0540010467301246,364440.4023408709,364532.8,0.48520710059171596,1.2603550295857988,0.002429598730995544,28.035502958579883,425
LuoK1ng,Trace Esports,55,188.13669064748203,0.959568345323741,1.0964417090440108,360997.51122440316,362374.84,0.49640287769784175,1.316546762589928,0.0024066461116820826,30.93525179856115,426
Babyblue,JD Mall JDG Esports(JDG Esports),18,193.89583333333334,0.9031250000000001,0.9381744170468048,352329.0011080581,352329.75,0.4166666666666667,2.25,0.0023488562091503267,28.770833333333332,427
Life,FunPlus Phoenix,50,222.24427480916032,0.9213358778625955,1.0936284277684007,339190.15369787905,339375.78,0.4580152671755725,4.015267175572519,0.002261263462723801,31.15267175572519,428
Yuicaw,Wolves Esports,50,199.648,0.94724,1.0170019873860903,335291.3876330842,335742.75,0.44,2.08,0.002235271974402409,31.116,429
nephh,Bilibili Gaming,44,196.54621848739495,1.044747899159664,1.0508846290397922,310962.9251386529,311200.6,0.5462184873949579,1.6092436974789917,0.0020730821973057997,23.252100840336134,430
K1ra,All Gamers,22,206.82758620689654,1.013103448275862,1.1110899008705135,304260.2525359508,304185.38,0.4482758620689655,2.103448275862069,0.002028397565922921,27.24137931034483,431
NoMan,Xi Lai Gaming,17,191.75555555555556,0.9583333333333334,1.1219954731350388,297619.66510164243,297520.5,0.5111111111111111,2.8,0.001984126984126984,32.477777777777774,432
AAAAY,FunPlus Phoenix,53,195.00709219858157,0.9807801418439716,1.1249055867554607,289415.17059023946,290134.3,0.46099290780141844,1.1134751773049645,0.0019294304215673318,38.02127659574468,433
Spitfires,All Gamers,25,214.85,0.8858333333333334,1.045358582392167,250000.61017874023,250651.5,0.4,3.75,0.0016666666666666668,26.7,434
Core,TYLOO,8,185.52380952380952,0.9980952380952381,1.106073120779003,238095.77945166902,237902.53,0.6190476190476191,0.23809523809523808,0.0015873015873015873,26.666666666666668,435
Levius,Bilibili Gaming,31,173.41764705882352,0.9403529411764705,1.008384223049545,235294.6551085161,234926.73,0.5529411764705883,1.3294117647058823,0.001568627450980392,24.458823529411763,436
BerLIN,FunPlus Phoenix,48,182.73076923076923,0.8853076923076924,0.9354716965733046,204431.7397171779,204705.72,0.46923076923076923,2.0153846153846153,0.001362874642226869,30.50769230769231,437
Ninebody,TYLOO,30,223.24324324324326,1.0714864864864866,1.1451398803027555,193489.6046540021,193644.39,0.43243243243243246,3.189189189189189,0.00128992628992629,26.013513513513512,438
Eren,TYLOO,17,202.4390243902439,1.19,1.0474700474879814,182927.4237236393,182739.62,0.4146341463414634,1.3902439024390243,0.0012195121951219512,29.21951219512195,439
Abo,Titan Esports Club,42,200.33644859813083,1.0032710280373833,1.0143420055953536,171340.14538547827,171189.14,0.4392523364485981,2.514018691588785,0.001142263759086189,33.429906542056074,440
Kai,Trace Esports,51,222.60852713178295,1.0855038759689923,1.196113385971367,163596.77164994567,163582.3,0.5038759689922481,3.364341085271318,0.0010906406255243464,28.73643410852713,441
heybay,Trace Esports,50,182.18548387096774,0.8295967741935484,0.9761044546428058,160175.24653286635,159864.62,0.5241935483870968,1.846774193548387,0.0010678311870457734,24.838709677419356,442
pl1xx,Wolves Esports,20,196.91304347826087,1.3356521739130436,1.0261240943625853,141777.5414186177,141944.11,0.43478260869565216,1.2173913043478262,0.000945179584120983,22.956521739130434,443
